report_date,net
2011-10-18,159985.0
2011-10-25,168343.0
2011-11-01,178056.0
2011-11-08,200980.0
2011-11-15,203798.0
2011-11-22,178800.0
2011-11-29,174328.0
2011-12-06,182467.0
2011-12-13,163169.0
2011-12-20,140904.0
2011-12-27,135907.0
2012-01-03,135786.0
2012-01-10,139435.0
2012-01-17,146008.0
2012-01-24,155027.0
2012-01-31,188187.0
2012-02-07,195691.0
2012-02-14,183801.0
2012-02-21,201637.0
2012-02-28,221542.0
2012-03-06,172024.0
2012-03-13,163276.0
2012-03-20,138159.0
2012-03-27,160051.0
2012-04-03,149599.0
2012-04-10,143699.0
2012-04-17,146833.0
2012-04-24,139449.0
2012-05-01,147375.0
2012-05-08,120979.0
2012-05-15,103824.0
2012-05-22,106996.0
2012-05-29,101466.0
2012-06-05,129423.0
2012-06-12,132922.0
2012-06-19,138011.0
2012-06-26,115756.0
2012-07-03,137236.0
2012-07-10,118781.0
2012-07-17,120934.0
2012-07-24,102792.0
2012-07-31,128836.0
2012-08-07,119011.0
2012-08-14,118223.0
2012-08-21,140126.0
2012-08-28,167119.0
2012-09-04,184724.0
2012-09-11,203923.0
2012-09-18,221267.0
2012-09-25,234613.0
2012-10-02,239940.0
2012-10-09,244295.0
2012-10-16,226093.0
2012-10-23,204736.0
2012-10-30,193394.0
2012-11-06,183685.0
2012-11-13,195003.0
2012-11-20,202327.0
2012-11-27,218391.0
2012-12-04,172302.0
2012-12-11,176047.0
2012-12-18,159508.0
2012-12-24,149147.0
2012-12-31,153666.0
2013-01-08,143653.0
2013-01-15,151218.0
2013-01-22,159182.0
2013-01-29,131069.0
2013-02-05,144495.0
2013-02-12,128581.0
2013-02-19,98380.0
2013-02-26,113638.0
2013-03-05,95012.0
2013-03-12,102294.0
2013-03-19,127996.0
2013-03-26,127732.0
2013-04-02,110459.0
2013-04-09,112551.0
2013-04-16,106077.0
2013-04-23,83691.0
2013-04-30,85890.0
2013-05-07,78871.0
2013-05-14,68942.0
2013-05-21,61933.0
2013-05-28,55203.0
2013-06-04,64854.0
2013-06-11,60227.0
2013-06-18,43344.0
2013-06-25,32869.0
2013-07-02,31289.0
2013-07-09,27845.0
2013-07-16,41132.0
2013-07-23,57778.0
2013-07-30,51863.0
2013-08-06,72895.0
2013-08-13,82283.0
2013-08-20,102897.0
2013-08-27,126217.0
2013-09-03,127663.0
2013-09-10,110665.0
2013-09-17,93829.0
2013-09-24,99949.0
2013-10-01,97502.0
2013-10-08,110041.0
2013-10-15,84112.0
2013-10-22,108450.0
2013-10-29,128576.0
2013-11-05,116259.0
2013-11-12,84703.0
2013-11-19,71840.0
2013-11-26,52227.0
2013-12-03,48536.0
2013-12-10,56902.0
2013-12-17,54526.0
2013-12-24,54587.0
2013-12-31,58316.0
2014-01-07,66478.0
2014-01-14,70964.0
2014-01-21,72277.0
2014-01-28,90277.0
2014-02-04,88374.0
2014-02-11,98990.0
2014-02-18,119685.0
2014-02-25,141314.0
2014-03-04,147339.0
2014-03-11,152267.0
2014-03-18,172204.0
2014-03-25,145531.0
2014-04-01,127121.0
2014-04-08,120885.0
2014-04-15,113558.0
2014-04-22,110658.0
2014-04-29,112095.0
2014-05-06,127147.0
2014-05-13,119077.0
2014-05-20,117082.0
2014-05-27,92710.0
2014-06-03,76895.0
2014-06-10,75973.0
2014-06-17,94654.0
2014-06-24,146239.0
2014-07-01,168305.0
2014-07-08,170091.0
2014-07-15,160173.0
2014-07-22,166696.0
2014-07-29,154773.0
2014-08-05,133874.0
2014-08-12,165960.0
2014-08-19,152817.0
2014-08-26,125632.0
2014-09-02,105824.0
2014-09-09,102284.0
2014-09-16,82661.0
2014-09-23,70756.0
2014-09-30,67083.0
2014-10-07,66968.0
2014-10-14,87360.0
2014-10-21,111279.0
2014-10-28,104521.0
2014-11-04,61239.0
2014-11-11,54756.0
2014-11-18,84877.0
2014-11-25,91479.0
2014-12-02,104751.0
2014-12-09,135584.0
2014-12-16,136375.0
2014-12-23,125198.0
2014-12-30,131143.0
2015-01-06,138364.0
2015-01-13,148551.0
2015-01-20,188701.0
2015-01-27,211237.0
2015-02-03,203097.0
2015-02-10,172985.0
2015-02-17,146591.0
2015-02-24,138865.0
2015-03-03,128512.0
2015-03-10,97229.0
2015-03-17,69800.0
2015-03-24,74257.0
2015-03-31,88626.0
2015-04-07,110947.0
2015-04-14,108748.0
2015-04-21,112254.0
2015-04-28,109903.0
2015-05-05,79081.0
2015-05-12,82733.0
2015-05-19,130250.0
2015-05-26,111129.0
