report_date,net
2016-11-15,60665.0
2016-11-22,58045.0
2016-11-29,49729.0
2016-12-06,32902.0
2016-12-13,25971.0
2016-12-20,24027.0
2016-12-27,16975.0
2017-01-03,13896.0
2017-01-10,20312.0
2017-01-17,28435.0
2017-01-24,34722.0
2017-01-31,34546.0
2017-02-07,28974.0
2017-02-14,27025.0
2017-02-21,31011.0
2017-02-28,27600.0
2017-03-07,23411.0
2017-03-14,20108.0
2017-03-21,22668.0
2017-03-28,12890.0
2017-04-04,11989.0
2017-04-11,13249.0
2017-04-18,19931.0
2017-04-25,95.0
2017-05-02,-4142.0
2017-05-09,-2639.0
2017-05-16,-5038.0
2017-05-23,-7825.0
2017-05-30,-10581.0
2017-06-06,-18603.0
2017-06-13,-22149.0
2017-06-20,-27183.0
2017-06-27,-33927.0
2017-07-03,-31148.0
2017-07-11,-32138.0
2017-07-18,-21687.0
2017-07-25,-15602.0
2017-08-01,-5774.0
2017-08-08,4360.0
2017-08-15,4697.0
2017-08-22,-10570.0
2017-08-29,-18147.0
2017-09-05,-23631.0
2017-09-12,-23381.0
2017-09-19,-10059.0
2017-09-26,-8451.0
2017-10-03,-22031.0
2017-10-10,-24713.0
2017-10-17,-33063.0
2017-10-24,-37605.0
2017-10-31,-37212.0
2017-11-07,-40610.0
2017-11-14,-37227.0
2017-11-21,-39673.0
2017-11-28,-32834.0
2017-12-05,-28348.0
2017-12-12,-46375.0
2017-12-19,-49230.0
2017-12-26,-49795.0
2018-01-02,-39663.0
2018-01-09,-32824.0
2018-01-16,-43365.0
2018-01-23,-47360.0
2018-01-30,-42539.0
2018-02-06,-45589.0
2018-02-13,-36650.0
2018-02-20,-47840.0
2018-02-27,-43035.0
2018-03-06,-40227.0
2018-03-13,-42401.0
2018-03-20,-47308.0
2018-03-27,-45980.0
2018-04-03,-52586.0
2018-04-10,-48418.0
2018-04-17,-61659.0
2018-04-24,-50188.0
2018-05-01,-36700.0
2018-05-08,-32795.0
2018-05-15,-40919.0
2018-05-22,-37808.0
2018-05-29,-36596.0
2018-06-05,-29757.0
2018-06-12,-41640.0
2018-06-19,-54899.0
2018-06-26,-56152.0
2018-07-03,-70501.0
2018-07-10,-71592.0
2018-07-17,-79933.0
2018-07-24,-81648.0
2018-07-31,-81399.0
2018-08-07,-88251.0
2018-08-14,-91975.0
2018-08-21,-99208.0
2018-08-28,-95203.0
2018-09-04,-99303.0
2018-09-11,-99293.0
2018-09-18,-106651.0
2018-09-25,-101734.0
2018-10-02,-88897.0
2018-10-09,-76238.0
2018-10-16,-55855.0
2018-10-23,-38341.0
2018-10-30,-30358.0
2018-11-06,-25823.0
2018-11-13,-29615.0
2018-11-20,-25889.0
2018-11-27,-26438.0
2018-12-04,-36536.0
2018-12-11,-44193.0
2018-12-18,-50657.0
2018-12-24,-54082.0
2018-12-31,-55547.0
2019-01-08,-51888.0
2019-01-15,-56883.0
2019-01-22,-50134.0
2019-01-29,-50440.0
2019-02-05,-41478.0
2019-02-12,-48276.0
2019-02-19,-56943.0
2019-02-26,-64283.0
2019-03-05,-64956.0
2019-03-12,-69115.0
2019-03-19,-66184.0
2019-03-26,-66410.0
