report_date,net
2013-09-10,21588.0
2013-09-17,20029.0
2013-09-24,18621.0
2013-10-01,18100.0
2013-10-08,20614.0
2013-10-15,20043.0
2013-10-22,24146.0
2013-10-29,24618.0
2013-11-05,24075.0
2013-11-12,17298.0
2013-11-19,12774.0
2013-11-26,8312.0
2013-12-03,4293.0
2013-12-10,11046.0
2013-12-17,12155.0
2013-12-24,12228.0
2013-12-31,15068.0
2014-01-07,17768.0
2014-01-14,17123.0
2014-01-21,15608.0
2014-01-28,9965.0
2014-02-04,6136.0
2014-02-11,12748.0
2014-02-18,26390.0
2014-02-25,30164.0
2014-03-04,27390.0
2014-03-11,25392.0
2014-03-18,23057.0
2014-03-25,15680.0
2014-04-01,11120.0
2014-04-08,13023.0
2014-04-15,9270.0
2014-04-22,9368.0
2014-04-29,9566.0
2014-05-06,8527.0
2014-05-13,9603.0
2014-05-20,5819.0
2014-05-27,2405.0
2014-06-03,-2324.0
2014-06-10,1650.0
2014-06-17,12403.0
2014-06-24,30803.0
2014-07-01,41997.0
2014-07-08,49503.0
2014-07-15,51799.0
2014-07-22,51006.0
2014-07-29,47242.0
2014-08-05,36470.0
2014-08-12,32992.0
2014-08-19,25984.0
2014-08-26,23407.0
2014-09-02,19035.0
2014-09-09,14849.0
2014-09-16,7905.0
2014-09-23,4993.0
2014-09-30,2836.0
2014-10-07,2987.0
2014-10-14,1812.0
2014-10-21,1405.0
2014-10-28,-98.0
2014-11-04,145.0
2014-11-11,4366.0
2014-11-18,6047.0
2014-11-25,14574.0
2014-12-02,20751.0
2014-12-09,27464.0
2014-12-16,24478.0
2014-12-23,23156.0
2014-12-30,26675.0
2015-01-06,28635.0
2015-01-13,36842.0
2015-01-20,43532.0
2015-01-27,52134.0
2015-02-03,49377.0
2015-02-10,45402.0
2015-02-17,39988.0
2015-02-24,37730.0
2015-03-03,31363.0
2015-03-10,25638.0
2015-03-17,23801.0
2015-03-24,31609.0
2015-03-31,40768.0
2015-04-07,39692.0
2015-04-14,32543.0
2015-04-21,22440.0
2015-04-28,21173.0
2015-05-05,26121.0
2015-05-12,27611.0
2015-05-19,50369.0
2015-05-26,50447.0
2015-06-02,46007.0
2015-06-09,23139.0
2015-06-16,15682.0
2015-06-23,15640.0
2015-06-30,9983.0
2015-07-07,7145.0
2015-07-14,9397.0
2015-07-21,5726.0
2015-07-28,7704.0
2015-08-04,10392.0
2015-08-11,17634.0
2015-08-18,15937.0
2015-08-25,18404.0
2015-09-01,17018.0
2015-09-08,17917.0
2015-09-15,13272.0
2015-09-22,22902.0
2015-09-29,19875.0
2015-10-06,35261.0
2015-10-13,46060.0
2015-10-20,51166.0
2015-10-27,57902.0
2015-11-03,55076.0
2015-11-10,36003.0
2015-11-17,22634.0
2015-11-24,18874.0
2015-12-01,21206.0
2015-12-08,20083.0
2015-12-15,14268.0
